1,-1.501877224,,
1,-9.642763182,,
1,21.85701404,,
1,-1.163881825,,
1,1.511841228,,
1,9.621566138,,
1,-5.090589447,,
1,-40.755993,,
1,0.213117948,,
1,-6.743079209,,
1,1.109917804,,
1,-12.51218986,,
1,4.576289849,,
1,-9.759226995,,
1,-1.69748021,,
1,6.293616077,,
1,-6.90605756,,
1,10.99092313,,
1,-13.14318532,,
1,14.12509216,,
1,-13.08532314,,
1,-8.3208805,,
1,6.66745882,,
1,0.721909674,,
1,7.490266105,,
1,-2.374980019,,
1,-19.35125715,,
1,-17.93623668,,
1,2.061885683,,
1,1.34702632,,
1,-9.276802173,,
1,13.84048785,,
1,-0.303609052,,
1,1.904333211,,
1,-9.759226995,,
1,2.593356188,,
1,-4.787883952,,
1,-8.243382055,,
1,-40.755993,,
1,-1.163881825,,
1,6.555514975,,
1,-13.45115386,,
1,-2.975622329,,
1,-10.1318432,,
1,1.674224035,,
1,-7.47214266,,
1,-4.615459218,,
1,1.130576119,,
1,2.502223483,,
1,6.469732925,,
1,-9.76502004,,
1,13.84048785,,
1,-13.57319844,,
1,-2.697958035,,
1,11.72201008,,
1,-11.35424684,,
1,3.975045216,,
1,-17.38914642,,
1,5.761012109,,
1,15.16805232,,
1,-5.352908691,,
1,-26.44555503,,
1,-1.298817923,,
1,-9.276802173,,
1,-3.275662487,,
1,-5.825414197,,
1,5.518292799,,
1,-4.521058629,,
1,-1.42247089,,
1,-26.61716031,,
1,5.761012109,,
1,-20.23619769,,
1,-14.53025594,,
1,6.293616077,,
1,2.53756795,,
1,-2.498901205,,
1,1.130576119,,
1,-24.3919528,,
1,-17.38914642,,
1,9.621566138,,
1,6.394957692,,
1,3.513013492,,
1,-1.135621687,,
1,-8.451155206,,
1,-24.44863956,,
1,3.406022111,,
1,-22.43240846,,
1,10.84990684,,
1,-7.47214266,,
1,-12.77984241,,
1,-7.68319665,,
1,-13.08532314,,
1,1.511841228,,
1,5.819463446,,
1,21.85701404,,
1,-1.69748021,,
1,0.183751898,,
1,-4.521058629,,
1,13.14714814,,
1,16.83142378,,
1,16.70580415,,
1,0.457004383,,
1,-9.442003728,,
1,2.502223483,,
1,-3.275662487,,
1,-5.403880114,,
1,8.86166122,,
1,6.66745882,,
1,-0.600162708,,
1,-2.858464611,,
1,-3.853148418,,
1,7.490266105,,
1,-6.207928479,,
1,-9.117503084,,
1,-2.498901205,,
1,-14.53025594,,
1,16.83142378,,
1,-5.403880114,,
1,14.34383999,,
1,10.25231606,,
1,11.72201008,,
1,1.93278024,,
1,-13.57319844,,
1,-7.47214266,,
1,10.84990684,,
1,-9.117503084,,
1,-6.743079209,,
1,-2.127272357,,
1,-12.79131056,,
1,-22.43240846,,
1,-1.458153836,,
1,-2.127272357,,
1,-14.59387402,,
1,-3.064116192,,
1,1.93278024,,
1,3.517955236,,
1,-0.313645978,,
1,-4.787883952,,
1,1.23316498,,
1,2.112966318,,
1,16.49663804,,
1,15.16805232,,
1,2.728775223,,
1,-3.064116192,,
1,-2.374980019,,
1,-1.458153836,,
1,-11.08185378,,
1,-0.313645978,,
1,0.721909674,,
1,3.017523298,,
1,16.49663804,,
1,-13.03313869,,
1,-1.903911187,,
1,1.904333211,,
1,16.22779682,,
1,-0.600162708,,
1,8.521953606,,
1,-12.79131056,,
1,8.86166122,,
1,16.49663804,,
1,-10.1318432,,
1,-13.14318532,,
1,10.99092313,,
1,-26.44555503,,
1,6.469732925,,
1,-7.47214266,,
1,-26.61716031,,
1,5.518292799,,
1,14.95255255,,
1,-6.207928479,,
1,2.177651194,,
1,-13.27800914,,
1,0.183751898,,
1,4.451831557,,
1,0.543935979,,
1,-25.65567853,,
1,5.819463446,,
1,3.185392474,,
1,16.70580415,,
1,-9.442003728,,
1,6.555514975,,
1,3.975045216,,
1,2.177651194,,
1,-0.47823453,,
1,-11.84979306,,
1,2.112966318,,
1,-13.72257642,,
1,-3.51185857,,
1,-3.853148418,,
1,18.32214544,,
1,4.451831557,,
1,-2.697958035,,
1,1.571790836,,
1,3.513013492,,
1,-9.76502004,,
1,-11.35424684,,
1,-8.451155206,,
1,14.12509216,,
1,-12.77984241,,
1,0.213117948,,
1,3.185392474,,
1,0.543935979,,
1,-1.903911187,,
1,13.98925463,,
1,-1.42247089,,
1,-13.03313869,,
1,-9.642763182,,
1,-1.501877224,,
1,1.34702632,,
1,-5.825414197,,
1,8.317077409,,
1,-7.68319665,,
1,-0.303609052,,
1,13.14714814,,
1,2.593356188,,
1,-1.06267848,,
1,-11.84979306,,
1,14.95255255,,
1,-3.51185857,,
1,-9.083864603,,
1,-4.615459218,,
1,5.033215672,,
1,-12.51218986,,
1,2.061885683,,
1,16.22779682,,
1,-25.65567853,,
1,-13.27800914,,
1,-0.813184002,,
1,-19.35125715,,
1,-8.3208805,,
1,-3.49037226,,
1,-9.083864603,,
1,-4.237631731,,
1,-5.090589447,,
1,3.406022111,,
1,-24.44863956,,
1,7.490266105,,
1,-17.93623668,,
1,-14.59387402,,
1,7.490266105,,
1,-6.90605756,,
1,-5.352908691,,
1,-13.45115386,,
1,-2.975622329,,
1,14.34383999,,
1,1.674224035,,
1,-1.298817923,,
1,8.521953606,,
1,10.25231606,,
1,6.394957692,,
1,-2.858464611,,
1,-24.3919528,,
1,-11.08185378,,
1,-13.72257642,,
1,3.017523298,,
1,18.32214544,,
1,-0.813184002,,
1,13.98925463,,
1,-20.23619769,,
1,2.728775223,,
1,4.576289849,,
1,1.109917804,,
1,1.23316498,,
1,16.49663804,,
1,-1.135621687,,
1,-1.06267848,,
1,3.517955236,,
1,8.317077409,,
1,-9.499375802,,
1,-2.415787585,,
1,1.571790836,,
1,-3.49037226,,
1,-4.237631731,,
1,-9.499375802,,
1,-8.243382055,,
1,-0.47823453,,
1,2.53756795,,
1,0.457004383,,
1,5.033215672,,
1,-2.415787585,,
2,-34.52991913,,
2,13.87695842,,
2,-7.310199182,,
2,-22.50081184,,
2,18.11469958,,
2,-16.15621807,,
2,-2.120166853,,
2,-2.550661663,,
2,-7.483117294,,
2,9.531483096,,
2,-13.00213961,,
2,0.085625792,,
2,-15.57853974,,
2,7.018522549,,
2,-18.05457916,,
2,6.352738603,,
2,-7.410777323,,
2,1.820342939,,
2,16.11243134,,
2,5.578611626,,
2,0.638371519,,
2,0.474859933,,
2,20.0112873,,
2,-7.410777323,,
2,7.325841947,,
2,-27.66369609,,
2,-25.79712569,,
2,-0.718873658,,
2,-5.013093688,,
2,2.17763658,,
2,-7.937006655,,
2,6.059588594,,
2,-32.89838462,,
2,-15.60623099,,
2,-4.953832937,,
2,-2.084897983,,
2,16.11243134,,
2,13.38185407,,
2,9.540037691,,
2,-12.51993503,,
2,16.11243134,,
2,9.531483096,,
2,-15.60623099,,
2,-23.70551774,,
2,-17.96292169,,
2,19.60660397,,
2,-17.24573999,,
2,-3.673964773,,
2,-5.828159127,,
2,9.540037691,,
2,11.50624175,,
2,-6.290095659,,
2,-14.06558175,,
2,-10.58355868,,
2,20.64947068,,
2,2.247750106,,
2,-24.90820771,,
2,-13.69055943,,
2,-22.50081184,,
2,-14.32002262,,
2,-5.567065556,,
2,-21.96870848,,
2,5.578611626,,
2,-11.50673032,,
2,-12.40730937,,
2,-13.69055943,,
2,-23.39274158,,
2,-8.054307754,,
2,-2.715956395,,
2,-10.58355868,,
2,-18.19797178,,
2,-7.483117294,,
2,-19.56816129,,
2,-2.550661663,,
2,4.342887995,,
2,-34.52991913,,
2,0.085625792,,
2,-20.92924815,,
2,11.19763754,,
2,-12.66132245,,
2,-52.9522762,,
2,-6.001883683,,
2,-32.97175416,,
2,6.059588594,,
2,-5.238043913,,
2,-2.084897983,,
2,-5.85670971,,
2,-7.326831961,,
2,-37.02728961,,
2,-22.50081184,,
2,20.0112873,,
2,-12.20734591,,
2,-2.60986196,,
2,-5.58183113,,
2,-7.326831961,,
2,-20.92924815,,
2,-24.23198468,,
2,-7.188665618,,
2,-17.07123655,,
2,-17.96292169,,
2,-18.05457916,,
2,1.50966311,,
2,-15.35389737,,
2,-8.564079586,,
2,7.018522549,,
2,-16.15621807,,
2,-6.958810235,,
2,-32.89838462,,
2,1.510575443,,
2,10.82866473,,
2,-11.50673032,,
2,-18.10517605,,
2,-52.9522762,,
2,-14.40143327,,
2,-32.97175416,,
2,-15.0385434,,
2,-5.275820056,,
2,-11.90422504,,
2,1.50966311,,
2,-21.96870848,,
2,1.820342939,,
2,-8.784151717,,
2,-22.50081184,,
2,-14.06558175,,
2,-30.0626821,,
2,20.64947068,,
2,18.14382492,,
2,-4.953832937,,
2,4.469310772,,
2,7.467086867,,
2,0.474859933,,
2,-11.93301664,,
